export_date,Slot,Team,Player,Pitcher,Grade,OnBaseScore,Matchup,ZF,G2TB%,SimTB2%,AVG,SLG,ISO,xwOBA,XBH%,HH%,SimTB,LA°,TB Signal,Plate IQ,IQ Grade,Zone Risk
7/11/2026,,STL,Iván Herrera,Reynaldo López,🤔 Average,72,50,2.6,,46.20%,,,0.098,0.35,,,1.6,-1.7,0,,,
7/11/2026,,ATL,Eli White,Matthew Liberatore,🎯 Target,71,48,0.8,,68%,,,0.388,0.281,,,1.2,6,0,,,
7/11/2026,,CWS,Colson Montgomery,Unknown (695611),🤔 Average,71,67,5.5,,49.40%,,,0.222,0.326,,,1.6,26.1,0,,,
7/11/2026,,CIN,Sal Stewart,Javier Assad,🤔 Average,71,46,3.9,,37.30%,,,0.292,0.34,,,2,5.5,0,,,
7/11/2026,,WSH,Luis García Jr.,Cam Schlittler,‼️ Elite,71,65,5.2,,43.10%,,,0.44,0.351,,,2.4,6.5,0,,,
7/11/2026,,NYY,Trent Grisham,PJ Poulin,🤔 Average,70,40,2.7,,36.80%,,,0.207,0.362,,,1.8,21.5,0,,,
7/11/2026,,ATL,Ozzie Albies,Matthew Liberatore,🎯 Target,70,58,2.2,,59%,,,0.215,0.292,,,2,17,0,,,
7/11/2026,,PHI,Derek Hill,Casey Mize,‼️ Elite,70,96,6.8,,60.30%,,,0.292,0.3,,,2.1,16.6,0,,,
7/11/2026,,CLE,Brayan Rocchio,Eury Pérez,🤔 Average,70,35,1.4,,41.20%,,,0.161,0.313,,,1.5,-0.2,0,,,
7/11/2026,,SF,Jesus Rodriguez,Kyle Freeland,💥 Hittable,70,47,6.5,,42.20%,,,0.296,0.289,,,1,6.9,0,,,
7/11/2026,,BAL,Adley Rutschman,Noah Cameron,💥 Hittable,70,53,3.2,,49.50%,,,0.118,0.35,,,1.3,16.1,0,,,
7/11/2026,,BAL,Samuel Basallo,Noah Cameron,💥 Hittable,70,34,3.8,,40.10%,,,0.297,0.347,,,1,25.7,0,,,
7/11/2026,,COL,Sterlin Thompson,Tyler Mahle,🎯 Target,70,40,1.4,,50.80%,,,0.384,0.302,,,1.6,9.7,0,,,
7/11/2026,,DET,Riley Greene,Cristopher Sánchez,⚠️ Tough,70,35,2.8,,27.10%,,,0.363,0.362,,,2.1,9.2,0,,,
7/11/2026,,STL,Lars Nootbaar,Reynaldo López,🤔 Average,70,57,2,,54.70%,,,0.068,0.337,,,1.8,13.3,0,,,
7/11/2026,,TEX,Brandon Nimmo,Peter Lambert,🤔 Average,69,36,1.9,,31.40%,,,0.17,0.395,,,1.8,11.3,0,,,
7/11/2026,,TEX,Jake Burger,Peter Lambert,🤔 Average,69,52,4.5,,49.30%,,,0.249,0.298,,,1.5,-5.1,0,,,
7/11/2026,,TEX,Josh Jung,Peter Lambert,🤔 Average,69,51,2.3,,46.10%,,,0.191,0.342,,,1.9,7.3,0,,,
7/11/2026,,PHI,Kyle Schwarber,Casey Mize,‼️ Elite,69,56,8.2,,31.10%,,,0.232,0.38,,,2.2,7,0,,,
7/11/2026,,MIA,Liam Hicks,Tanner Bibee,🤔 Average,69,65,3.8,,54.70%,,,0.083,0.321,,,1.6,6.5,0,,,
7/11/2026,,AZ,Geraldo Perdomo,Yoshinobu Yamamoto,‼️ Elite,68,32,0.8,,38.60%,,,0.143,0.321,,,1.5,1.9,0,,,
7/11/2026,,AZ,Tim Tawa,Yoshinobu Yamamoto,‼️ Elite,68,30,4,,40.30%,,,0.242,0.258,,,1,4.9,0,,,
7/11/2026,,CWS,Tristan Peters,Unknown (695611),🤔 Average,68,53,2.5,,51.20%,,,0.374,0.311,,,2,3.7,0,,,
7/11/2026,,CLE,Austin Hedges,Eury Pérez,🤔 Average,68,32,1.2,,42.20%,,,0.207,0.294,,,1.5,8.5,0,,,
7/11/2026,,CLE,Patrick Bailey,Eury Pérez,🤔 Average,68,27,2.1,,36.30%,,,0.238,0.292,,,1.3,12.1,0,,,
7/11/2026,,CLE,Travis Bazzana,Eury Pérez,🤔 Average,68,38,1.8,,44.30%,,,0.083,0.304,,,1.4,15.3,0,,,
7/11/2026,,BAL,Jackson Holliday,Noah Cameron,💥 Hittable,68,54,3.2,,55.40%,,,0.109,0.327,,,1.1,1.3,0,,,
7/11/2026,,DET,Spencer Torkelson,Cristopher Sánchez,⚠️ Tough,68,71,3.8,,57.90%,,,0.251,0.315,,,1.7,8,0,,,
7/11/2026,,STL,Thomas Saggese,Reynaldo López,🤔 Average,68,25,2.8,,36.10%,,,0.518,0.302,,,1,10.3,0,,,
7/11/2026,,CHC,Pedro Ramírez,Nick Lodolo,🎯 Target,67,63,1.7,,64.80%,,,0.194,0.309,,,0.7,11.9,0,,,
7/11/2026,,SEA,J.P. Crawford,Griffin Jax,🤔 Average,67,46,3.1,,45.80%,,,0.085,0.332,,,1.4,12.5,0,,,
7/11/2026,,SEA,Mitch Garver,Griffin Jax,🤔 Average,67,30,2.4,,41.20%,,,0.314,0.322,,,1.1,19.2,0,,,
7/11/2026,,ATL,Mauricio Dubón,Matthew Liberatore,🎯 Target,66,52,1.9,,58.20%,,,0.148,0.316,,,1.5,21.9,0,,,
7/11/2026,,KC,Salvador Perez,Kyle Bradish,💥 Hittable,66,33,2.2,,41.30%,,,0.191,0.292,,,1.6,19.7,0,,,
7/11/2026,,KC,Josh Rojas,Kyle Bradish,🤔 Average,66,51,4.1,,64.90%,,,0.082,0.18,,,0.8,14.7,0,,,
7/11/2026,,KC,Carter Jensen,Kyle Bradish,🤔 Average,66,42,3,,54.90%,,,0.125,0.279,,,1,16.2,0,,,
7/11/2026,,BAL,Taylor Ward,Noah Cameron,💥 Hittable,66,55,1,,57.10%,,,0.047,0.342,,,1.6,14.7,0,,,
7/11/2026,,COL,Mickey Moniak,Tyler Mahle,🎯 Target,66,77,4.6,,62.50%,,,0.304,0.318,,,1.6,24.1,0,,,
7/11/2026,,DET,James Outman,Cristopher Sánchez,⚠️ Tough,66,56,4.5,,38.30%,,,0.143,0.234,,,3.1,9.6,0,,,
7/11/2026,,SD,Manny Machado,Trey Yesavage,⚠️ Tough,65,40,4,,37.80%,,,0.287,0.321,,,1.7,5.5,0,,,
7/11/2026,,MIN,Trevor Larnach,Ryan Johnson,🎯 Target,65,58,2.4,,57.30%,,,0.225,0.339,,,1.4,9.5,0,,,
7/11/2026,,ATH,Shea Langeliers,Bryan Hudson,🤔 Average,65,73,4.4,,52.80%,,,0.22,0.376,,,1.2,15.6,0,,,
7/11/2026,,AZ,Tommy Troy,Yoshinobu Yamamoto,‼️ Elite,64,26,2.6,,29.30%,,,0.121,0.311,,,1.6,2.2,0,,,
7/11/2026,,BOS,Wilyer Abreu,Freddy Peralta,💥 Hittable,64,41,1.9,,43.90%,,,0.215,0.348,,,1.5,20.8,0,,,
7/11/2026,,MIL,Garrett Mitchell,Braxton Ashcraft,⚠️ Tough,64,52,2.7,,50.20%,,,0.223,0.334,,,1.4,8.3,0,,,
7/11/2026,,MIL,Jackson Chourio,Braxton Ashcraft,💥 Hittable,64,47,3.3,,40.20%,,,0.178,0.335,,,1.8,8.1,0,,,
7/11/2026,,SF,Luis Arraez,Kyle Freeland,💥 Hittable,64,51,1.2,,57.60%,,,0.128,0.317,,,1.9,22.6,0,,,
7/11/2026,,DET,Jake Rogers,Cristopher Sánchez,⚠️ Tough,64,61,2.1,,64.10%,,,0.43,0.255,,,1.1,29.8,0,,,
7/11/2026,,MIA,Joe Mack,Tanner Bibee,🤔 Average,64,44,2.8,,48.30%,,,0.221,0.313,,,1.3,2.7,0,,,
7/11/2026,,NYY,Paul Goldschmidt,PJ Poulin,🤔 Average,63,95,3.9,,71.30%,,,0.224,0.328,,,1.7,17.1,0,,,
7/11/2026,,NYY,José Caballero,PJ Poulin,🤔 Average,63,57,4.1,,62.70%,,,0.211,0.27,,,1.3,4.7,0,,,
7/11/2026,,NYY,Jasson Domínguez,PJ Poulin,🤔 Average,63,42,3.4,,43.50%,,,0.198,0.292,,,1.7,11.7,0,,,
7/11/2026,,TOR,Vladimir Guerrero Jr.,Walker Buehler,🎯 Target,63,36,0.9,,46.90%,,,0.128,0.342,,,1.5,-4.7,0,,,
7/11/2026,,LAA,Zach Neto,Joe Ryan,‼️ Elite,63,51,4.5,,38.80%,,,0.21,0.322,,,2.1,21.1,0,,,
7/11/2026,,LAD,Dalton Rushing,Brandon Pfaadt,💥 Hittable,62,57,3.1,,54.90%,,,0.17,0.33,,,1.3,23.3,0,,,
7/11/2026,,PIT,Nick Gonzales,Brandon Sproat,💥 Hittable,62,52,1.3,,57.40%,,,0.096,0.319,,,1.5,6.5,0,,,
7/11/2026,,AZ,LuJames Groover,Yoshinobu Yamamoto,‼️ Elite,62,15,1.6,,31.30%,,,0.321,0.276,,,0.9,23.8,0,,,
7/11/2026,,BOS,Caleb Durbin,Freddy Peralta,💥 Hittable,62,44,2.7,,50.70%,,,0.245,0.294,,,1.4,-4.2,0,,,
7/11/2026,,CLE,Bo Naylor,Eury Pérez,🤔 Average,62,17,1.2,,28.60%,,,0.259,0.298,,,1.2,13.5,0,,,
7/11/2026,,MIN,Josh Bell,Ryan Johnson,🎯 Target,62,46,2,,52.70%,,,0.311,0.319,,,1.5,9.7,0,,,
7/11/2026,,TB,Yandy Díaz,Logan Gilbert,‼️ Elite,62,52,3.2,,41.40%,,,0.137,0.371,,,1.8,4.3,0,,,
7/11/2026,,MIA,Esteury Ruiz,Tanner Bibee,🤔 Average,62,46,2.9,,52.90%,,,0.124,0.336,,,0.7,25.7,0,,,
7/11/2026,,NYY,Giancarlo Stanton,PJ Poulin,🤔 Average,61,40,3.2,,45.50%,,,0.113,0.365,,,1,23.9,0,,,
7/11/2026,,CWS,Andrew Benintendi,Unknown (695611),🤔 Average,61,50,2.3,,50.30%,,,0.159,0.336,,,1.4,17.3,0,,,
7/11/2026,,MIL,Gary Sánchez,Braxton Ashcraft,⚠️ Tough,61,36,2.5,,36.10%,,,0.197,0.379,,,1,37.7,0,,,
7/11/2026,,BAL,Blaze Alexander,Noah Cameron,💥 Hittable,61,39,1.8,,48.40%,,,0.116,0.338,,,1.2,1.7,0,,,
7/11/2026,,COL,Edouard Julien,Tyler Mahle,🎯 Target,61,28,1.4,,43.10%,,,0.195,0.343,,,1,1.7,0,,,
7/11/2026,,TEX,Ezequiel Duran,Peter Lambert,🤔 Average,60,41,1.8,,51.90%,,,0.2,0.29,,,1.5,9.3,0,,,
7/11/2026,,PIT,Tyler Callihan,Brandon Sproat,⚠️ Tough,60,44,2.4,,52%,,,0.118,0.29,,,1.4,7.3,0,,,
7/11/2026,,SF,Willy Adames,Kyle Freeland,💥 Hittable,60,42,3.8,,49.40%,,,0.169,0.283,,,1.6,28.7,0,,,
7/11/2026,,WSH,CJ Abrams,Cam Schlittler,‼️ Elite,60,55,4.1,,43.20%,,,0.251,0.336,,,2,19.8,0,,,
7/11/2026,,STL,Nathan Church,Reynaldo López,🤔 Average,60,39,2.4,,55.40%,,,0.142,0.285,,,1.1,15.7,0,,,
7/11/2026,,MIA,Leo Jiménez,Tanner Bibee,🤔 Average,60,32,1,,49.20%,,,0.292,0.307,,,1.3,3.9,0,,,
7/11/2026,,LAD,Andy Pages,Brandon Pfaadt,💥 Hittable,59,43,2.4,,44.20%,,,0.168,0.342,,,1.4,27.4,0,,,
7/11/2026,,NYY,Cody Bellinger,PJ Poulin,🤔 Average,59,37,2.6,,38.70%,,,0.053,0.348,,,1.2,29.5,0,,,
7/11/2026,,AZ,Max Kepler,Yoshinobu Yamamoto,‼️ Elite,59,14,0,,28.70%,,,0.183,0.33,,,1.5,26.1,0,,,
7/11/2026,,TB,Victor Mesa Jr.,Logan Gilbert,‼️ Elite,59,43,4.5,,41.30%,,,0.33,0.3,,,1.4,37.8,0,,,
7/11/2026,,CWS,Kyle Teel,Unknown (695611),🤔 Average,58,40,2.2,,50.20%,,,0.152,0.331,,,0.8,17.5,0,,,
7/11/2026,,BOS,Ceddanne Rafaela,Freddy Peralta,💥 Hittable,58,46,2.5,,53.30%,,,0.142,0.287,,,1.6,8.7,0,,,
7/11/2026,,MIN,Alex Jackson,Ryan Johnson,🎯 Target,58,56,1.9,,70.20%,,,0.241,0.267,,,0.9,-2.7,0,,,
7/11/2026,,MIN,Brooks Lee,Ryan Johnson,🎯 Target,58,58,2.7,,59.80%,,,0.127,0.296,,,1.6,16,0,,,
7/11/2026,,SF,Jung Hoo Lee,Kyle Freeland,💥 Hittable,58,42,0.7,,56%,,,0.083,0.316,,,1.6,7.9,0,,,
7/11/2026,,SEA,Cal Raleigh,Griffin Jax,🤔 Average,58,33,2.6,,48.10%,,,0.154,0.278,,,1.2,29.3,0,,,
7/11/2026,,WSH,Curtis Mead,Cam Schlittler,‼️ Elite,58,50,4.7,,38.20%,,,0.212,0.355,,,1.7,1.8,0,,,
7/11/2026,,STL,José Fermín,Reynaldo López,🤔 Average,58,30,2.9,,45.30%,,,0.177,0.28,,,1.1,17.7,0,,,
7/11/2026,,STL,Jimmy Crooks,Reynaldo López,🤔 Average,58,10,0,,40%,,,0.297,0.332,,,0.7,7.5,0,,,
7/11/2026,,MIA,Xavier Edwards,Tanner Bibee,🤔 Average,58,42,1.1,,47.90%,,,0.087,0.332,,,1.5,18.1,0,,,
7/11/2026,,LAD,Mookie Betts,Brandon Pfaadt,💥 Hittable,57,46,2.7,,45.50%,,,0.118,0.332,,,1.4,30.5,0,,,
7/11/2026,,LAA,Donovan Walton,Joe Ryan,‼️ Elite,57,46,2.7,,43.60%,,,0.125,0.321,,,1.7,16.5,0,,,
7/11/2026,,ATH,Alika Williams,Bryan Hudson,🤔 Average,57,50,2.3,,58%,,,0.126,0.22,,,1.3,8,0,,,
7/11/2026,,ATH,Henry Bolte,Bryan Hudson,🤔 Average,57,44,1.7,,52.20%,,,0.1,0.294,,,1.3,-3,0,,,
7/11/2026,,ATH,Joshua Kuroda-Grauer,Bryan Hudson,🤔 Average,57,51,0,,58.70%,,,0.063,0.283,,,1.7,-4.1,0,,,
7/11/2026,,COL,Ezequiel Tovar,Tyler Mahle,🎯 Target,57,37,3.1,,53.80%,,,0.22,0.267,,,1.3,26.5,0,,,
7/11/2026,,TB,Jonathan Aranda,Logan Gilbert,‼️ Elite,57,48,2.3,,42.70%,,,0.101,0.363,,,1.6,6.5,0,,,
7/11/2026,,PIT,Jake Mangum,Brandon Sproat,⚠️ Tough,56,37,0.5,,52.20%,,,0.128,0.294,,,1.5,-4.5,0,,,
7/11/2026,,TOR,Ernie Clement,Walker Buehler,🎯 Target,56,45,1,,59.90%,,,0.061,0.281,,,1.7,3.8,0,,,
7/11/2026,,LAA,Vaughn Grissom,Joe Ryan,‼️ Elite,56,38,1.4,,37%,,,0.173,0.348,,,2,14.6,0,,,
7/11/2026,,CIN,Spencer Steer,Javier Assad,🤔 Average,56,34,3.4,,33.60%,,,0.152,0.334,,,1.5,14.7,0,,,
7/11/2026,,CIN,Noelvi Marte,Javier Assad,🤔 Average,56,33,4.5,,38.70%,,,0.218,0.286,,,1.2,11.1,0,,,
7/11/2026,,SD,Ty France,Trey Yesavage,⚠️ Tough,56,36,3.3,,42.60%,,,0.107,0.304,,,1.1,16.4,0,,,
7/11/2026,,MIN,Royce Lewis,Ryan Johnson,🎯 Target,56,52,3.7,,54.90%,,,0.183,0.292,,,1.5,14.7,0,,,
7/11/2026,,TEX,Kyle Higashioka,Peter Lambert,🤔 Average,55,26,2.1,,43.70%,,,0.213,0.278,,,1.2,19.3,0,,,
7/11/2026,,NYY,Spencer Jones,PJ Poulin,🤔 Average,55,38,1.4,,49.20%,,,0.17,0.27,,,1.8,22.5,0,,,
7/11/2026,,ATL,Austin Riley,Matthew Liberatore,🎯 Target,55,31,1.5,,53.30%,,,0.12,0.287,,,1.2,19,0,,,
7/11/2026,,KC,Vinnie Pasquantino,Kyle Bradish,💥 Hittable,55,52,2.1,,52.50%,,,0.126,0.341,,,1.4,17.4,0,,,
7/11/2026,,NYM,Tyrone Taylor,Unknown (700842),‼️ Elite,55,39,4.3,,36.50%,,,0.554,0.284,,,1.8,14.1,0,,,
7/11/2026,,CLE,Steven Kwan,Eury Pérez,🤔 Average,55,17,0,,36%,,,0.101,0.305,,,1.1,4.9,0,,,
7/11/2026,,CLE,Daniel Schneemann,Eury Pérez,🤔 Average,55,19,2.3,,34%,,,0.067,0.291,,,0.8,9.1,0,,,
7/11/2026,,COL,Willi Castro,Tyler Mahle,🎯 Target,55,34,1.8,,49.90%,,,0.103,0.293,,,1.2,17.4,0,,,
7/11/2026,,LAA,Jose Siri,Joe Ryan,‼️ Elite,54,36,5.3,,39.70%,,,0.202,0.286,,,0.8,19.9,0,,,
7/11/2026,,BOS,Romy Gonzalez,Freddy Peralta,💥 Hittable,54,33,2.5,,39.50%,,,0.218,0.28,,,1.5,-3.7,0,,,
7/11/2026,,BOS,Jarren Duran,Freddy Peralta,💥 Hittable,54,35,3.2,,46%,,,0.156,0.291,,,1.2,4.1,0,,,
7/11/2026,,BOS,Masataka Yoshida,Freddy Peralta,💥 Hittable,54,34,0,,51.50%,,,0.164,0.306,,,1.5,15.6,0,,,
7/11/2026,,SD,Fernando Tatis Jr.,Trey Yesavage,⚠️ Tough,54,29,0.9,,36.90%,,,0.116,0.349,,,1.6,12.6,0,,,
7/11/2026,,NYM,Carson Benge,Unknown (700842),‼️ Elite,54,44,2.8,,36.60%,,,0.134,0.348,,,1.9,10.2,0,,,
7/11/2026,,NYM,A.J. Ewing,Unknown (700842),‼️ Elite,54,36,1.5,,36.20%,,,0.266,0.348,,,1.6,13.2,0,,,
7/11/2026,,MIN,Luke Keaschall,Ryan Johnson,🎯 Target,54,42,0.6,,58.90%,,,0.204,0.311,,,1.3,11.3,0,,,
7/11/2026,,SF,Drew Gilbert,Kyle Freeland,💥 Hittable,54,20,2.1,,42.10%,,,0.244,0.296,,,0.6,7.9,0,,,
7/11/2026,,WSH,Daylen Lile,Cam Schlittler,‼️ Elite,54,45,2.6,,43.60%,,,0.249,0.314,,,2,14.7,0,,,
7/11/2026,,NYY,Jazz Chisholm Jr.,PJ Poulin,🤔 Average,53,31,2.8,,37.60%,,,0.134,0.297,,,1.5,10.9,0,,,
7/11/2026,,AZ,Ildemaro Vargas,Yoshinobu Yamamoto,‼️ Elite,53,18,2.2,,30.70%,,,0.058,0.298,,,1,18.7,0,,,
7/11/2026,,LAA,Nolan Schanuel,Joe Ryan,‼️ Elite,53,37,1.9,,38.60%,,,0.099,0.338,,,1.6,17.4,0,,,
7/11/2026,,TEX,Josh Smith,Peter Lambert,🤔 Average,52,25,0.8,,43.80%,,,0.144,0.28,,,1.1,2.9,0,,,
7/11/2026,,TEX,Alejandro Osuna,Peter Lambert,🤔 Average,52,20,0.6,,37.30%,,,0.144,0.314,,,0.9,-3.5,0,,,
7/11/2026,,LAD,Kyle Tucker,Brandon Pfaadt,💥 Hittable,52,45,1.7,,53.30%,,,0.08,0.319,,,1.4,20.1,0,,,
7/11/2026,,MIN,Ryan Kreidler,Ryan Johnson,🎯 Target,52,53,2.4,,63.40%,,,0.094,0.289,,,1.3,11.3,0,,,
7/11/2026,,COL,Brett Sullivan,Tyler Mahle,🎯 Target,52,29,3.3,,47%,,,0.116,0.269,,,0.9,25.5,0,,,
7/11/2026,,STL,Masyn Winn,Reynaldo López,🤔 Average,52,22,0.7,,46.20%,,,0.112,0.295,,,1,24.7,0,,,
7/11/2026,,STL,Blaze Jordan,Reynaldo López,🤔 Average,52,23,1.4,,40.10%,,,0.064,0.304,,,1.2,12.7,0,,,
7/11/2026,,MIA,Javier Sanoja,Tanner Bibee,🤔 Average,52,27,0.5,,50.90%,,,0.175,0.285,,,1.2,3.4,0,,,
7/11/2026,,MIA,Jakob Marsee,Tanner Bibee,🤔 Average,52,28,0.9,,43.60%,,,0.117,0.303,,,1.4,15.3,0,,,
7/11/2026,,NYY,Ryan McMahon,PJ Poulin,🤔 Average,51,21,2.7,,32.80%,,,0.191,0.305,,,1,6.2,0,,,
7/11/2026,,HOU,Yainer Diaz,Kumar Rocker,🤔 Average,51,42,2.5,,38.40%,,,0.397,0.293,,,2.5,13.5,0,,,
7/11/2026,,PHI,Bryce Harper,Casey Mize,‼️ Elite,51,45,4.6,,31.90%,,,0.24,0.391,,,1.4,16.7,0,,,
7/11/2026,,BAL,Jeremiah Jackson,Noah Cameron,💥 Hittable,51,24,1.5,,46.90%,,,0.11,0.297,,,1,7.7,0,,,
7/11/2026,,DET,Kevin McGonigle,Cristopher Sánchez,⚠️ Tough,51,24,1.2,,25.20%,,,0.127,0.376,,,1.5,19,0,,,
7/11/2026,,LAA,Jo Adell,Joe Ryan,‼️ Elite,50,28,2.5,,33.30%,,,0.234,0.298,,,1.7,22.7,0,,,
7/11/2026,,PHI,J.T. Realmuto,Casey Mize,‼️ Elite,50,39,3,,44%,,,0.265,0.306,,,1.5,15.3,0,,,
7/11/2026,,CIN,Jose Trevino,Javier Assad,🤔 Average,50,27,1.6,,40.90%,,,0.298,0.254,,,1.9,2.7,0,,,
7/11/2026,,SD,Gavin Sheets,Trey Yesavage,⚠️ Tough,50,56,4.5,,52.10%,,,0.207,0.327,,,1.1,13.6,0,,,
7/11/2026,,MIN,Victor Caratini,Ryan Johnson,🎯 Target,50,37,1.7,,48.40%,,,0.09,0.339,,,1.1,13.1,0,,,
7/11/2026,,LAD,Teoscar Hernández,Brandon Pfaadt,💥 Hittable,49,29,1.5,,42.80%,,,0.12,0.306,,,1.2,20.9,0,,,
7/11/2026,,MIL,Christian Yelich,Braxton Ashcraft,⚠️ Tough,49,39,2.4,,47.70%,,,0.15,0.305,,,1.2,-6.5,0,,,
7/11/2026,,MIL,Cooper Pratt,Braxton Ashcraft,⚠️ Tough,49,31,0,,39%,,,0.113,0.361,,,1.2,12.1,0,,,
7/11/2026,,CLE,David Fry,Eury Pérez,🤔 Average,49,39,4.3,,47.90%,,,0.172,0.27,,,0.6,33.6,0,,,
7/11/2026,,CHC,Alex Bregman,Nick Lodolo,🎯 Target,49,45,1.3,,56.20%,,,0.116,0.324,,,1.2,11.3,0,,,
7/11/2026,,TEX,Nicky Lopez,Peter Lambert,🤔 Average,48,24,0.9,,46.20%,,,0.072,0.261,,,0.9,-12,0,,,
7/11/2026,,HOU,Christian Walker,Kumar Rocker,🤔 Average,48,46,4.2,,40.20%,,,0.204,0.312,,,1.7,20.3,0,,,
7/11/2026,,HOU,Isaac Paredes,Kumar Rocker,🤔 Average,48,46,4,,39.40%,,,0.152,0.319,,,1.7,23.5,0,,,
7/11/2026,,CWS,Chase Meidroth,Unknown (695611),🤔 Average,48,30,1.8,,45.20%,,,0.071,0.283,,,1.2,-2.8,0,,,
7/11/2026,,LAA,Jorge Soler,Joe Ryan,‼️ Elite,48,31,2.8,,36.60%,,,0.092,0.297,,,1.4,20.2,0,,,
7/11/2026,,LAA,Denzer Guzman,Joe Ryan,‼️ Elite,48,29,3,,37%,,,0.06,0.306,,,0.9,7.3,0,,,
7/11/2026,,CIN,Eugenio Suárez,Javier Assad,🤔 Average,48,32,3.7,,41.60%,,,0.137,0.268,,,1.2,26.1,0,,,
7/11/2026,,BOS,Andruw Monasterio,Freddy Peralta,💥 Hittable,48,21,1.8,,39.70%,,,0.157,0.301,,,0.8,19.3,0,,,
7/11/2026,,SD,Miguel Andujar,Trey Yesavage,⚠️ Tough,48,18,0.5,,39.40%,,,0.173,0.305,,,0.9,0.8,0,,,
7/11/2026,,SD,Jackson Merrill,Trey Yesavage,🤔 Average,48,27,1.1,,44.80%,,,0.104,0.292,,,1.5,7,0,,,
7/11/2026,,COL,Jordan Beck,Tyler Mahle,🎯 Target,48,16,1.3,,45.90%,,,0.202,0.266,,,0.6,9.7,0,,,
7/11/2026,,COL,Braxton Fulford,Tyler Mahle,🎯 Target,48,29,1.5,,71.60%,,,0.077,0.215,,,0.3,9.7,0,,,
7/11/2026,,TB,Richie Palacios,Logan Gilbert,‼️ Elite,48,25,1.1,,37.60%,,,0.3,0.297,,,1.5,18.2,0,,,
7/11/2026,,WSH,Keibert Ruiz,Cam Schlittler,‼️ Elite,48,36,3.1,,44.70%,,,0.194,0.283,,,1.4,6.1,0,,,
7/11/2026,,WSH,José Tena,Cam Schlittler,‼️ Elite,48,27,1.3,,37%,,,0.312,0.315,,,1.3,11.6,0,,,
7/11/2026,,HOU,Jose Altuve,Kumar Rocker,🤔 Average,47,44,4.6,,41.20%,,,0.246,0.281,,,1.7,17,0,,,
7/11/2026,,TOR,Andrés Giménez,Walker Buehler,🎯 Target,47,30,1.3,,57.70%,,,0.076,0.256,,,1.2,4.1,0,,,
7/11/2026,,PHI,Alec Bohm,Casey Mize,‼️ Elite,47,37,2.6,,46%,,,0.186,0.307,,,1.2,13.2,0,,,
7/11/2026,,CIN,Nathaniel Lowe,Javier Assad,🤔 Average,47,57,3.8,,56.50%,,,0.206,0.337,,,0.8,3.6,0,,,
7/11/2026,,SD,Xander Bogaerts,Trey Yesavage,⚠️ Tough,47,17,0.3,,37.50%,,,0.129,0.307,,,1,11.7,0,,,
7/11/2026,,TB,Cedric Mullins,Logan Gilbert,⚠️ Tough,47,32,3.4,,42.40%,,,0.187,0.273,,,1.2,19.1,0,,,
7/11/2026,,TB,Jonny DeLuca,Logan Gilbert,‼️ Elite,47,36,3.5,,45.90%,,,0.16,0.266,,,1.3,22.5,0,,,
7/11/2026,,DET,Colt Keith,Cristopher Sánchez,⚠️ Tough,47,13,2.2,,21.90%,,,0.347,0.322,,,0.8,11.1,0,,,
7/11/2026,,LAD,Miguel Rojas,Brandon Pfaadt,💥 Hittable,46,13,1.3,,35.60%,,,0.184,0.327,,,0.6,23.9,0,,,
7/11/2026,,LAD,Ryan Ward,Brandon Pfaadt,💥 Hittable,46,58,4.6,,57.10%,,,0.236,0.312,,,0.7,28.3,0,,,
7/11/2026,,NYY,Austin Wells,PJ Poulin,🤔 Average,46,17,1.9,,30.20%,,,0.222,0.29,,,1,22,0,,,
7/11/2026,,AZ,Alek Thomas,Yoshinobu Yamamoto,‼️ Elite,46,7,0,,33.20%,,,0.121,0.279,,,0.7,-6.4,0,,,
7/11/2026,,AZ,Ryan Waldschmidt,Yoshinobu Yamamoto,‼️ Elite,46,9,0,,33.10%,,,0.108,0.278,,,0.9,10.2,0,,,
7/11/2026,,NYM,Bo Bichette,Unknown (700842),‼️ Elite,46,36,2.3,,36.20%,,,0.051,0.331,,,1.5,5.5,0,,,
7/11/2026,,CHC,Nico Hoerner,Nick Lodolo,🎯 Target,46,45,0.3,,58.90%,,,0.071,0.316,,,1.5,9.5,0,,,
7/11/2026,,WSH,Joey Wiemer,Cam Schlittler,‼️ Elite,46,26,0,,41.30%,,,0.275,0.325,,,1.2,-3.1,0,,,
7/11/2026,,CWS,Sam Antonacci,Unknown (695611),🤔 Average,45,48,1.4,,50.20%,,,0.121,0.362,,,1.2,5.3,0,,,
7/11/2026,,SD,Jake Cronenworth,Trey Yesavage,⚠️ Tough,45,18,0.8,,44.40%,,,0.153,0.277,,,1.2,9.7,0,,,
7/11/2026,,NYM,Jared Young,Unknown (700842),💥 Hittable,45,33,2.9,,36.40%,,,0.132,0.305,,,1.4,-6.9,0,,,
7/11/2026,,MIN,Austin Martin,Ryan Johnson,🎯 Target,45,26,0.4,,50.20%,,,0.096,0.321,,,1.2,15.6,0,,,
7/11/2026,,DET,Matt Vierling,Cristopher Sánchez,⚠️ Tough,45,36,1.2,,51.80%,,,0.153,0.299,,,1.2,22.7,0,,,
7/11/2026,,MIA,Graham Pauley,Tanner Bibee,🤔 Average,45,16,1.1,,45.10%,,,0.184,0.238,,,0.9,11.8,0,,,
7/11/2026,,HOU,Raynel Delgado,Kumar Rocker,🤔 Average,44,34,3.6,,48.20%,,,0.382,0.264,,,1.1,10.9,0,,,
